seed,source_count,cleared_count,source_sha256,actual_all_cleared,clearance_ratio,raw_time_per_source_s,privileged_truth,all_cleared,audit_passed,total_time_s,per_source_s,program_runtime_s,full_scan_count,failure,termination_reason,movement_s,measurement_s,switching_s,clearance_s
280002010,14,14,da1f732af977918961d955e74920c0f37dee3852d8fffb39ceccf5ce7a386df3,True,1.0,1601.6230577469173,False,False,True,22422.72280845684,1601.6230577469173,1.2005295000001297,129,fixed scan schedule exhausted without complete evidence,scan_limit,16649.72280845684,4865.0,835.0,73.0
280002011,14,14,7786fdadf1fe19bcc27e4edecb1979d1a633d4fd2a9a939b042cfecd8d1920a9,True,1.0,1610.383734827108,False,False,True,22545.37228757951,1610.383734827108,1.3299455999999736,129,fixed scan schedule exhausted without complete evidence,scan_limit,16271.372287579512,5280.0,924.0,70.0
280002012,14,12,68d7499c55179650e364208209aa87f1fbc90292fa6ebded2cb5574c54c23694,False,0.8571428571428571,1634.9036857223778,False,False,True,22888.651600113288,1907.387633342774,0.9962772999999743,129,fixed scan schedule exhausted without complete evidence,scan_limit,15856.651600113293,5915.0,1054.0,63.0
280002013,14,14,964716d98409f176a23d3e72486d084133615f0809ec1f7c926b8e58cda22db5,True,1.0,1615.6661236117757,False,False,True,22619.32573056486,1615.6661236117757,1.4905559999999696,129,fixed scan schedule exhausted without complete evidence,scan_limit,16529.32573056486,5125.0,895.0,70.0
280002014,14,11,3a98d5630f8b91f5fb35b6eeae5d1d2d5fee89437a8aa49597294959a1607384,False,0.7857142857142857,1653.0313674950758,False,False,True,23142.43914493106,2103.858104084642,1.1460280999999668,129,fixed scan schedule exhausted without complete evidence,scan_limit,15150.43914493106,6720.0,1214.0,58.0
280002015,14,13,865ef85e91be005f0328373558b6c80b9ac19ec9cc78a9da522a5fe9d35f6ab9,False,0.9285714285714286,1598.8187796376174,False,False,True,22383.462914926644,1721.8048396097417,1.1796381999999994,129,fixed scan schedule exhausted without complete evidence,scan_limit,15720.462914926644,5605.0,987.0,71.0
280002016,14,14,098820abbf5e770869f884a45da2d6fc266835860387da35069ccaef8d9c133d,True,1.0,1629.0946738802083,False,False,True,22807.325434322916,1629.0946738802083,1.1454025999998976,129,fixed scan schedule exhausted without complete evidence,scan_limit,16602.325434322916,5225.0,907.0,73.0
280002017,14,14,83085914a7d9cac0a813ba6f3430bc8c62246271b483d7f2a09a7c2d75f1543f,True,1.0,1670.762880622054,False,False,True,23390.680328708753,1670.762880622054,1.7566437999998925,129,fixed scan schedule exhausted without complete evidence,scan_limit,16641.68032870875,5680.0,996.0,73.0
280002018,14,14,0ac2f84aa294f1d48a6376e4250c0078cf6246266d71c8284b48ade7898453d9,True,1.0,1480.3974465444278,False,False,True,20725.56425162199,1480.3974465444278,1.106897599999911,129,fixed scan schedule exhausted without complete evidence,scan_limit,15635.564251621989,4295.0,725.0,70.0
280002019,14,14,dfc383abde39c3fb049ca5dd9677afdb20fc2e39f48e1a02058f41d774f6a4b8,True,1.0,1642.4955683201374,False,False,True,22994.937956481925,1642.4955683201374,1.111250899999959,129,fixed scan schedule exhausted without complete evidence,scan_limit,16982.93795648193,5055.0,878.0,79.0
280003000,16,16,12de93a25e32d16dd042a536680fc2f71dcb8ddcba704315a27bb4745a22e3f7,True,1.0,1326.9253514809457,False,True,True,21230.80562369513,1326.9253514809457,1.0051947000001746,126,,all_cleared,16642.80562369513,3860.0,645.0,83.0
280003001,16,16,96446fd2d55171eeabc3ee400fef9dbc91ed56c9f56ac5b2be60b50a613ca0cb,True,1.0,777.8491953588901,False,True,True,12445.587125742242,777.8491953588901,0.9385257000001275,66,,all_cleared,9670.58712574224,2305.0,387.0,83.0
280003002,16,14,174eb2b818b244679d0a78669673ca84da2e328a6935de9d8178d95414f50a26,False,0.875,1351.7893883415195,False,False,True,21628.630213464312,1544.9021581045938,1.3315190999999231,129,fixed scan schedule exhausted without complete evidence,scan_limit,15873.630213464314,4850.0,835.0,70.0
280003003,16,15,7216274667a8a823c69701a94e2f4db53339f3261582b198382a562e0be584ba,False,0.9375,1352.5394975067798,False,False,True,21640.631960108476,1442.708797340565,2.4391822000000047,129,fixed scan schedule exhausted without complete evidence,scan_limit,15985.63196010848,4770.0,810.0,75.0
280003004,16,14,01373a44ae81de4d61df10ef89b88cb5eccb6c9edb411b1ef226ad08e162daed,False,0.875,1338.3981078496286,False,False,True,21414.369725594057,1529.5978375424327,1.1046329000000696,129,fixed scan schedule exhausted without complete evidence,scan_limit,15999.369725594059,4560.0,779.0,76.0
