seed,source_count,cleared_count,source_sha256,actual_all_cleared,clearance_ratio,raw_time_per_source_s,privileged_truth,all_cleared,audit_passed,total_time_s,per_source_s,program_runtime_s,full_scan_count,failure,termination_reason,movement_s,measurement_s,switching_s,clearance_s
280001019,12,12,7009fcc80b8f784dbcf614f7fda98c26a44acd2a4f99a95572dace809a7289ad,True,1.0,496.5235079213744,False,True,True,5958.282095056493,496.5235079213744,0.5235255000000052,21,,all_cleared,4271.282095056494,1370.0,257.0,60.0
280002000,14,14,b09dd81cf2d8a111ef172b6b9df87e078757600bb294806a51ea0724e5e9afe3,True,1.0,443.18768328342225,False,True,True,6204.627565967911,443.18768328342225,0.5605186000000231,21,,all_cleared,4638.627565967911,1260.0,236.0,70.0
280002001,14,14,33ce95f0e8fc8828842b177f21590e96955418880646b15d91f6b35bcbf5948f,True,1.0,428.32076842591584,False,True,True,5996.490757962822,428.32076842591584,0.4981155000000399,21,,all_cleared,4575.490757962818,1140.0,208.0,73.0
280002002,14,14,83c52ba33f7375aa5ad178b65fbd223ff13a3a3ed3bfcf839045db21f11bc780,True,1.0,419.73392059159556,False,True,True,5876.274888282338,419.73392059159556,0.47386600000004364,21,,all_cleared,4483.274888282339,1115.0,205.0,73.0
280002003,14,14,d38f6752bd78af99155894380e7bb3b6557f4ae6da2762610a92d97740f4b5b4,True,1.0,411.26508096056523,False,True,True,5757.711133447913,411.26508096056523,0.466929499999992,21,,all_cleared,4347.711133447912,1130.0,210.0,70.0
280002004,14,14,52c0f0b9fe6b9bd24db63f60aabb9d31bb3a9d16279da851309d3b0d252adb10,True,1.0,400.7243640823541,False,True,True,5610.141097152958,400.7243640823541,0.47904960000005303,21,,all_cleared,4263.141097152958,1075.0,196.0,76.0
280002005,14,14,24a6e2fbac38c3de089510d647fa76a3a45c9c9ee78aa8cbe2e08bd0f3054103,True,1.0,426.39063935295906,False,True,True,5969.468950941427,426.39063935295906,0.4716432000000168,21,,all_cleared,4519.468950941428,1155.0,216.0,79.0
280002006,14,14,4c8862f30f976b99bb9bad3f3ea871413eb009af7b4374e387e49dabc3ef0feb,True,1.0,406.28547625896147,False,True,True,5687.996667625461,406.28547625896147,0.47107979999998406,21,,all_cleared,4401.996667625462,1020.0,193.0,73.0
280002007,14,14,15be75360501a537272543d068ed2bc38cbdbb03acc874afcc7e66faac5b2ab0,True,1.0,415.7176769740841,False,True,True,5820.0474776371775,415.7176769740841,0.5848560000000589,21,,all_cleared,4368.047477637177,1165.0,217.0,70.0
280002008,14,14,d1d4123af174698ee99e626ba893dc476bc4ee0c07b9824863fe90c8e093562f,True,1.0,443.04416578408217,False,True,True,6202.618320977151,443.04416578408217,0.4589908000000378,21,,all_cleared,4498.618320977148,1370.0,261.0,73.0
