seed,source_count,cleared_count,source_sha256,actual_all_cleared,clearance_ratio,raw_time_per_source_s,privileged_truth,all_cleared,audit_passed,total_time_s,per_source_s,program_runtime_s,full_scan_count,failure,termination_reason,movement_s,measurement_s,switching_s,clearance_s
280001013,12,12,5295eac2225f9ee62ecadbf398d432b47d57feccd19b8be46421c4159cf30254,True,1.0,523.1313550623204,False,True,True,6277.576260747845,523.1313550623204,0.7452422999999726,21,,all_cleared,4576.576260747843,1380.0,255.0,66.0
280001014,12,12,f5f849a45602a19a6160f4543c9bc3c808e1434a8143dff76d473ee89f6143ee,True,1.0,486.8047515041903,False,True,True,5841.657018050283,486.8047515041903,0.5532521999999744,21,,all_cleared,4087.6570180502836,1425.0,269.0,60.0
280001015,12,12,d93992c06705b22f59b3ec4621d8873853cf815f701e8f934d8426f574d1de04,True,1.0,504.58806888784875,False,True,True,6055.056826654185,504.58806888784875,0.5594976000000997,21,,all_cleared,4357.056826654183,1385.0,253.0,60.0
280001016,12,12,9cd47a9987f75ac3e384f0df529e17050734aa0949314551e93178162b0159cd,True,1.0,495.4272230304832,False,True,True,5945.126676365799,495.4272230304832,0.6065376999999899,21,,all_cleared,4326.126676365797,1315.0,241.0,63.0
280001017,12,12,0d050fad84f0b420af44ad2735785800e0c91ea18bb0ae78d908d2ef4a816cf2,True,1.0,496.40139499775825,False,True,True,5956.816739973099,496.40139499775825,0.5584544999999252,21,,all_cleared,4309.816739973096,1340.0,244.0,63.0
280001018,12,12,27b9b514eb49c5d43acb0019e2d284c9f9eeba1f6985ebfb515d75d3b570d0fc,True,1.0,490.9191874752774,False,True,True,5891.030249703329,490.9191874752774,0.5934766000000309,21,,all_cleared,4100.03024970333,1450.0,272.0,69.0
280001019,12,12,7009fcc80b8f784dbcf614f7fda98c26a44acd2a4f99a95572dace809a7289ad,True,1.0,519.7156921654667,False,True,True,6236.5883059856005,519.7156921654667,0.7447501999999986,21,,all_cleared,4494.588305985602,1415.0,264.0,63.0
280002000,14,14,b09dd81cf2d8a111ef172b6b9df87e078757600bb294806a51ea0724e5e9afe3,True,1.0,457.5873805867124,False,True,True,6406.223328213974,457.5873805867124,0.7288460000000896,21,,all_cleared,4800.223328213972,1295.0,241.0,70.0
280002001,14,14,33ce95f0e8fc8828842b177f21590e96955418880646b15d91f6b35bcbf5948f,True,1.0,414.61334209003445,False,True,True,5804.586789260482,414.61334209003445,0.6827504999999974,21,,all_cleared,4395.586789260482,1125.0,205.0,79.0
280002002,14,14,83c52ba33f7375aa5ad178b65fbd223ff13a3a3ed3bfcf839045db21f11bc780,True,1.0,430.3728585497589,False,True,True,6025.220019696625,430.3728585497589,0.6130073000000493,21,,all_cleared,4560.220019696626,1175.0,217.0,73.0
280002003,14,14,d38f6752bd78af99155894380e7bb3b6557f4ae6da2762610a92d97740f4b5b4,True,1.0,419.0219182195098,False,True,True,5866.306855073138,419.0219182195098,0.7485666000000037,21,,all_cleared,4386.306855073139,1190.0,220.0,70.0
280002004,14,14,52c0f0b9fe6b9bd24db63f60aabb9d31bb3a9d16279da851309d3b0d252adb10,True,1.0,412.1188596047681,False,True,True,5769.664034466753,412.1188596047681,0.7050876999999218,21,,all_cleared,4231.664034466752,1235.0,230.0,73.0
280002005,14,14,24a6e2fbac38c3de089510d647fa76a3a45c9c9ee78aa8cbe2e08bd0f3054103,True,1.0,434.97835639740094,False,True,True,6089.696989563613,434.97835639740094,0.7680599999999913,21,,all_cleared,4514.696989563612,1270.0,235.0,70.0
280002006,14,14,4c8862f30f976b99bb9bad3f3ea871413eb009af7b4374e387e49dabc3ef0feb,True,1.0,439.80910181016947,False,True,True,6157.327425342372,439.80910181016947,1.0475843000000395,21,,all_cleared,4635.327425342372,1220.0,223.0,79.0
280002007,14,14,15be75360501a537272543d068ed2bc38cbdbb03acc874afcc7e66faac5b2ab0,True,1.0,423.8274069853036,False,True,True,5933.58369779425,423.8274069853036,0.9035040999999637,21,,all_cleared,4398.583697794247,1240.0,225.0,70.0
280002008,14,14,d1d4123af174698ee99e626ba893dc476bc4ee0c07b9824863fe90c8e093562f,True,1.0,481.13565180482885,False,True,True,6735.899125267604,481.13565180482885,0.9248215000000073,21,,all_cleared,4860.899125267606,1510.0,286.0,79.0
